scaled_lat,scaled_lon,Point_ID,FFMC,DMC,DC,ISI,temp,RH,wind,rain,y
0.00054140,-134.88674540,227,92.20000000,81.80000000,480.80000000,11.90000000,20.10000000,34,4.50000000,0.00000000,1
0.00058320,-134.88716520,228,93.50000000,149.30000000,728.60000000,8.10000000,28.30000000,26,3.10000000,0.00000000,1
0.00053060,-134.88672790,229,92.20000000,81.80000000,480.80000000,11.90000000,16.40000000,43,4.00000000,0.00000000,1
0.00028870,-134.88707070,230,92.90000000,133.30000000,699.60000000,9.20000000,26.40000000,21,4.50000000,0.00000000,1
0.00036540,-134.88725040,231,93.50000000,149.30000000,728.60000000,8.10000000,27.80000000,27,3.10000000,0.00000000,1
0.00042060,-134.88695300,232,91.00000000,129.50000000,692.60000000,7.00000000,18.70000000,43,2.70000000,0.00000000,1
0.00045250,-134.88672160,233,84.40000000,73.40000000,671.90000000,3.20000000,24.30000000,36,3.10000000,0.00000000,1
0.00044480,-134.88711200,234,92.50000000,121.10000000,674.40000000,8.60000000,17.70000000,25,3.10000000,0.00000000,1
0.00055320,-134.88670820,235,91.40000000,142.40000000,601.40000000,10.60000000,19.60000000,41,5.80000000,0.00000000,1
0.00023020,-134.88731020,236,92.50000000,121.10000000,674.40000000,8.60000000,18.20000000,46,1.80000000,0.00000000,1
0.00011830,-134.88735880,237,91.00000000,129.50000000,692.60000000,7.00000000,18.80000000,40,2.20000000,0.00000000,1
0.00053440,-134.88694740,238,92.50000000,121.10000000,674.40000000,8.60000000,25.10000000,27,4.00000000,0.00000000,1
0.00041440,-134.88676270,239,81.90000000,3.00000000,7.90000000,3.50000000,13.40000000,75,1.80000000,0.00000000,0
0.00022140,-134.88688990,240,88.00000000,17.20000000,43.50000000,3.80000000,15.20000000,51,2.70000000,0.00000000,0
0.00027120,-134.88714230,241,83.00000000,23.30000000,85.30000000,2.30000000,16.70000000,20,3.10000000,0.00000000,0
0.00035560,-134.88733960,242,94.20000000,122.30000000,589.90000000,12.90000000,15.40000000,66,4.00000000,0.00000000,1
0.00029010,-134.88679470,243,91.80000000,175.10000000,700.70000000,13.80000000,21.90000000,73,7.60000000,1.00000000,0
0.00030630,-134.88721120,244,91.80000000,175.10000000,700.70000000,13.80000000,22.40000000,54,7.60000000,0.00000000,1
0.00034660,-134.88716160,245,91.80000000,175.10000000,700.70000000,13.80000000,26.80000000,38,6.30000000,0.00000000,1
0.00033160,-134.88692970,246,91.80000000,175.10000000,700.70000000,13.80000000,25.70000000,39,5.40000000,0.00000000,1
0.00040180,-134.88728440,247,92.20000000,91.60000000,503.60000000,9.60000000,20.70000000,70,2.20000000,0.00000000,1
0.00049180,-134.88663900,248,93.10000000,157.30000000,666.70000000,13.50000000,28.70000000,28,2.70000000,0.00000000,0
0.00044190,-134.88720200,249,93.10000000,157.30000000,666.70000000,13.50000000,21.70000000,40,0.40000000,0.00000000,1
0.00054610,-134.88675640,250,93.10000000,157.30000000,666.70000000,13.50000000,26.80000000,25,3.10000000,0.00000000,1
0.00053940,-134.88674160,251,93.10000000,157.30000000,666.70000000,13.50000000,24.00000000,36,3.10000000,0.00000000,1
0.00051120,-134.88697600,252,93.10000000,157.30000000,666.70000000,13.50000000,22.10000000,37,3.60000000,0.00000000,1
0.00044120,-134.88681860,253,91.90000000,109.20000000,565.50000000,8.00000000,21.40000000,38,2.70000000,0.00000000,1
0.00027800,-134.88692280,254,91.60000000,138.10000000,621.70000000,6.30000000,18.90000000,41,3.10000000,0.00000000,1
0.00039780,-134.88734800,255,87.50000000,77.00000000,694.80000000,5.00000000,22.30000000,46,4.00000000,0.00000000,0
0.00056970,-134.88671000,256,94.20000000,117.20000000,581.10000000,11.00000000,23.90000000,41,2.20000000,0.00000000,1
0.00021850,-134.88702930,257,94.20000000,117.20000000,581.10000000,11.00000000,21.40000000,44,2.70000000,0.00000000,1
0.00031370,-134.88721960,258,91.80000000,170.90000000,692.30000000,13.70000000,20.60000000,59,0.90000000,0.00000000,0
0.00027670,-134.88673550,259,91.80000000,170.90000000,692.30000000,13.70000000,23.70000000,40,1.80000000,0.00000000,1
0.00035160,-134.88722970,260,93.60000000,97.90000000,542.00000000,14.40000000,28.30000000,32,4.00000000,0.00000000,1
0.00042180,-134.88717780,261,91.60000000,112.40000000,573.00000000,8.90000000,11.20000000,84,7.60000000,0.00000000,1
0.00039120,-134.88727400,262,91.60000000,112.40000000,573.00000000,8.90000000,21.40000000,42,3.10000000,0.00000000,1
0.00018420,-134.88697890,263,91.10000000,141.10000000,629.10000000,7.10000000,19.30000000,39,3.60000000,0.00000000,1
0.00044420,-134.88705090,264,94.30000000,167.60000000,684.40000000,13.00000000,21.80000000,53,3.10000000,0.00000000,1
0.00029050,-134.88702430,265,93.70000000,102.20000000,550.30000000,14.60000000,22.10000000,54,7.60000000,0.00000000,1
0.00042270,-134.88689550,266,94.30000000,131.70000000,607.10000000,22.70000000,19.40000000,55,4.00000000,0.00000000,1
0.00011060,-134.88724150,267,92.10000000,152.60000000,658.20000000,14.30000000,23.70000000,24,3.10000000,0.00000000,0
0.00030940,-134.88717350,268,92.10000000,152.60000000,658.20000000,14.30000000,21.00000000,32,3.10000000,0.00000000,0
0.00038890,-134.88714000,269,92.10000000,152.60000000,658.20000000,14.30000000,19.10000000,53,2.70000000,0.00000000,1
0.00019600,-134.88717870,270,92.10000000,152.60000000,658.20000000,14.30000000,21.80000000,56,3.10000000,0.00000000,1
0.00053720,-134.88677890,271,92.10000000,152.60000000,658.20000000,14.30000000,20.10000000,58,4.50000000,0.00000000,1
0.00038020,-134.88725880,272,92.10000000,152.60000000,658.20000000,14.30000000,20.20000000,47,4.00000000,0.00000000,1
0.00062190,-134.88708090,273,84.40000000,27.20000000,353.50000000,6.80000000,4.80000000,57,8.50000000,0.00000000,1
0.00048160,-134.88675030,274,84.00000000,27.80000000,354.60000000,5.30000000,5.10000000,61,8.00000000,0.00000000,1
0.00050500,-134.88713160,275,84.60000000,26.40000000,352.00000000,2.00000000,5.10000000,61,4.90000000,0.00000000,1
0.00044940,-134.88711740,276,85.40000000,25.40000000,349.70000000,2.60000000,4.60000000,21,8.50000000,0.00000000,1
0.00033980,-134.88720110,277,85.40000000,25.40000000,349.70000000,2.60000000,4.60000000,21,8.50000000,0.00000000,1
0.00027410,-134.88698170,278,85.40000000,25.40000000,349.70000000,2.60000000,4.60000000,21,8.50000000,0.00000000,1
0.00031120,-134.88702750,279,85.40000000,25.40000000,349.70000000,2.60000000,4.60000000,21,8.50000000,0.00000000,1
0.00048980,-134.88707730,280,84.70000000,26.70000000,352.60000000,4.10000000,2.20000000,59,4.90000000,0.00000000,1
0.00043950,-134.88697650,281,85.40000000,25.40000000,349.70000000,2.60000000,5.10000000,24,8.50000000,0.00000000,1
0.00027860,-134.88696090,282,84.90000000,27.50000000,353.50000000,3.40000000,4.20000000,51,4.00000000,0.00000000,0
0.00035630,-134.88715330,283,86.90000000,6.60000000,18.70000000,3.20000000,8.80000000,35,3.10000000,0.00000000,1
0.00028740,-134.88708560,284,85.20000000,4.90000000,15.80000000,6.30000000,7.50000000,46,8.00000000,0.00000000,1
0.00035660,-134.88733620,285,93.90000000,169.70000000,411.80000000,12.30000000,23.40000000,40,6.30000000,0.00000000,0
0.00049490,-134.88676200,286,91.20000000,183.10000000,437.70000000,12.50000000,12.60000000,90,7.60000000,0.20000000,0
0.00043740,-134.88688920,287,91.60000000,104.20000000,474.90000000,9.00000000,22.10000000,49,2.70000000,0.00000000,0
0.00036120,-134.88676570,288,91.60000000,104.20000000,474.90000000,9.00000000,24.20000000,32,1.80000000,0.00000000,0
0.00042590,-134.88690300,289,91.60000000,104.20000000,474.90000000,9.00000000,24.30000000,30,1.80000000,0.00000000,0
0.00049560,-134.88728070,290,91.60000000,104.20000000,474.90000000,9.00000000,18.70000000,53,1.80000000,0.00000000,0
0.00042100,-134.88660690,291,91.60000000,104.20000000,474.90000000,9.00000000,25.30000000,39,0.90000000,0.00000000,1
0.00052060,-134.88712600,292,91.60000000,100.20000000,466.30000000,6.30000000,22.90000000,40,1.30000000,0.00000000,1
0.00059180,-134.88679550,293,93.10000000,180.40000000,430.80000000,11.00000000,26.90000000,28,5.40000000,0.00000000,1
0.00059460,-134.88665970,294,92.30000000,88.80000000,440.90000000,8.50000000,17.10000000,67,3.60000000,0.00000000,1
0.00040460,-134.88684280,295,93.10000000,180.40000000,430.80000000,11.00000000,22.20000000,48,1.30000000,0.00000000,0
0.00040920,-134.88698790,296,90.40000000,89.50000000,290.80000000,6.40000000,14.30000000,46,1.80000000,0.00000000,1
0.00057330,-134.88681660,297,90.40000000,89.50000000,290.80000000,6.40000000,15.40000000,45,2.20000000,0.00000000,0
0.00051440,-134.88663390,298,91.20000000,147.80000000,377.20000000,12.70000000,19.60000000,43,4.90000000,0.00000000,0
0.00046750,-134.88689500,299,53.40000000,71.00000000,233.80000000,0.40000000,10.60000000,90,2.70000000,0.00000000,0
0.00041780,-134.88692380,300,90.40000000,93.30000000,298.10000000,7.50000000,20.70000000,25,4.90000000,0.00000000,0
0.00041140,-134.88691490,301,90.40000000,93.30000000,298.10000000,7.50000000,19.10000000,39,5.40000000,0.00000000,1
0.00047630,-134.88726080,302,91.10000000,94.10000000,232.10000000,7.10000000,19.20000000,38,4.50000000,0.00000000,0
0.00060250,-134.88726940,303,91.10000000,94.10000000,232.10000000,7.10000000,19.20000000,38,4.50000000,0.00000000,0
0.00038300,-134.88692790,304,85.10000000,28.00000000,113.80000000,3.50000000,11.30000000,94,4.90000000,0.00000000,0
0.00033470,-134.88741460,305,89.60000000,84.10000000,714.30000000,5.70000000,19.00000000,52,2.20000000,0.00000000,0
0.00043380,-134.88677400,306,89.60000000,84.10000000,714.30000000,5.70000000,17.10000000,53,5.40000000,0.00000000,1
0.00038840,-134.88718610,307,89.60000000,84.10000000,714.30000000,5.70000000,23.80000000,35,3.60000000,0.00000000,1
0.00028440,-134.88731610,308,92.40000000,105.80000000,758.10000000,9.90000000,16.00000000,45,1.80000000,0.00000000,0
0.00027040,-134.88725900,309,92.40000000,105.80000000,758.10000000,9.90000000,24.90000000,27,2.20000000,0.00000000,0
0.00040500,-134.88672100,310,92.40000000,105.80000000,758.10000000,9.90000000,25.30000000,27,2.70000000,0.00000000,0
0.00020290,-134.88680380,311,92.40000000,105.80000000,758.10000000,9.90000000,24.80000000,28,1.80000000,0.00000000,1
0.00027740,-134.88720480,312,50.40000000,46.20000000,706.60000000,0.40000000,12.20000000,78,6.30000000,0.00000000,0
0.00048700,-134.88695490,313,92.60000000,115.40000000,777.10000000,8.80000000,24.30000000,27,4.90000000,0.00000000,0
0.00037980,-134.88702100,314,92.60000000,115.40000000,777.10000000,8.80000000,19.70000000,41,1.80000000,0.00000000,1
0.00026680,-134.88724210,315,91.20000000,134.70000000,817.50000000,7.20000000,18.50000000,30,2.70000000,0.00000000,0
0.00042740,-134.88716620,316,92.40000000,96.20000000,739.40000000,8.60000000,18.60000000,24,5.80000000,0.00000000,0
0.00040290,-134.88713210,317,92.40000000,96.20000000,739.40000000,8.60000000,19.20000000,24,4.90000000,0.00000000,1
0.00052010,-134.88694710,318,92.80000000,119.00000000,783.50000000,7.50000000,21.60000000,27,2.20000000,0.00000000,0
0.00038090,-134.88697060,319,92.80000000,119.00000000,783.50000000,7.50000000,21.60000000,28,6.30000000,0.00000000,1
0.00029620,-134.88689480,320,92.80000000,119.00000000,783.50000000,7.50000000,18.90000000,34,7.20000000,0.00000000,1
0.00033350,-134.88728930,321,92.80000000,119.00000000,783.50000000,7.50000000,16.80000000,28,4.00000000,0.00000000,1
0.00047980,-134.88694860,322,92.80000000,119.00000000,783.50000000,7.50000000,16.80000000,28,4.00000000,0.00000000,1
0.00039190,-134.88726740,323,90.70000000,136.90000000,822.80000000,6.80000000,12.90000000,39,2.70000000,0.00000000,1
0.00038900,-134.88680520,324,88.10000000,53.30000000,726.90000000,5.40000000,13.70000000,56,1.80000000,0.00000000,1
0.00035760,-134.88743080,325,92.20000000,102.30000000,751.50000000,8.40000000,24.20000000,27,3.10000000,0.00000000,0
0.00037010,-134.88705420,326,92.20000000,102.30000000,751.50000000,8.40000000,24.10000000,27,3.10000000,0.00000000,0
0.00045030,-134.88689740,327,92.20000000,102.30000000,751.50000000,8.40000000,21.20000000,32,2.20000000,0.00000000,0
0.00045160,-134.88680750,328,92.20000000,102.30000000,751.50000000,8.40000000,19.70000000,35,1.80000000,0.00000000,0
0.00030930,-134.88710530,329,92.20000000,102.30000000,751.50000000,8.40000000,23.50000000,27,4.00000000,0.00000000,1
0.00026030,-134.88720260,330,92.20000000,102.30000000,751.50000000,8.40000000,24.20000000,27,3.10000000,0.00000000,1
0.00032930,-134.88690870,331,91.20000000,124.40000000,795.30000000,8.50000000,21.50000000,28,4.50000000,0.00000000,1
0.00039600,-134.88706820,332,91.20000000,124.40000000,795.30000000,8.50000000,17.10000000,41,2.20000000,0.00000000,1
0.00028020,-134.88743400,333,92.10000000,87.70000000,721.10000000,9.50000000,18.10000000,54,3.10000000,0.00000000,1
0.00021160,-134.88734480,334,91.60000000,108.40000000,764.00000000,6.20000000,18.00000000,51,5.40000000,0.00000000,0
0.00033850,-134.88715440,335,91.60000000,108.40000000,764.00000000,6.20000000,9.80000000,86,1.80000000,0.00000000,0
0.00034690,-134.88672840,336,91.60000000,108.40000000,764.00000000,6.20000000,19.30000000,44,2.20000000,0.00000000,0
0.00020460,-134.88680300,337,91.60000000,108.40000000,764.00000000,6.20000000,23.00000000,34,2.20000000,0.00000000,1
0.00057250,-134.88678180,338,91.60000000,108.40000000,764.00000000,6.20000000,22.70000000,35,2.20000000,0.00000000,1
0.00045060,-134.88735610,339,91.60000000,108.40000000,764.00000000,6.20000000,20.40000000,41,1.80000000,0.00000000,1
0.00044240,-134.88726990,340,91.60000000,108.40000000,764.00000000,6.20000000,19.30000000,44,2.20000000,0.00000000,1
0.00046490,-134.88680270,341,91.90000000,111.70000000,770.30000000,6.50000000,15.70000000,51,2.20000000,0.00000000,0
0.00028300,-134.88685130,342,91.50000000,130.10000000,807.10000000,7.50000000,20.60000000,37,1.80000000,0.00000000,0
0.00060040,-134.88666340,343,91.50000000,130.10000000,807.10000000,7.50000000,15.90000000,51,4.50000000,0.00000000,1
0.00018280,-134.88694140,344,91.50000000,130.10000000,807.10000000,7.50000000,12.20000000,66,4.90000000,0.00000000,1
0.00011510,-134.88729990,345,91.50000000,130.10000000,807.10000000,7.50000000,16.80000000,43,3.10000000,0.00000000,1
0.00030210,-134.88739200,346,91.50000000,130.10000000,807.10000000,7.50000000,21.30000000,35,2.20000000,0.00000000,1
0.00031400,-134.88696130,347,92.10000000,99.00000000,745.30000000,9.60000000,10.10000000,75,3.60000000,0.00000000,0
0.00033360,-134.88715450,348,92.10000000,99.00000000,745.30000000,9.60000000,17.40000000,57,4.50000000,0.00000000,0
0.00035250,-134.88703130,349,92.10000000,99.00000000,745.30000000,9.60000000,12.80000000,64,3.60000000,0.00000000,1
0.00035390,-134.88701650,350,92.10000000,99.00000000,745.30000000,9.60000000,10.10000000,75,3.60000000,0.00000000,1
0.00034940,-134.88718010,351,92.10000000,99.00000000,745.30000000,9.60000000,15.40000000,53,6.30000000,0.00000000,1
0.00026690,-134.88684040,352,92.10000000,99.00000000,745.30000000,9.60000000,20.60000000,43,3.60000000,0.00000000,1
0.00035190,-134.88675880,353,92.10000000,99.00000000,745.30000000,9.60000000,19.80000000,47,2.70000000,0.00000000,1
0.00038750,-134.88682190,354,92.10000000,99.00000000,745.30000000,9.60000000,18.70000000,50,2.20000000,0.00000000,1
0.00041770,-134.88714200,355,92.10000000,99.00000000,745.30000000,9.60000000,20.80000000,35,4.90000000,0.00000000,1
0.00032600,-134.88713820,356,92.10000000,99.00000000,745.30000000,9.60000000,20.80000000,35,4.90000000,0.00000000,1
0.00026980,-134.88685560,357,92.50000000,122.00000000,789.70000000,10.20000000,15.90000000,55,3.60000000,0.00000000,0
0.00028360,-134.88681070,358,92.50000000,122.00000000,789.70000000,10.20000000,19.70000000,39,2.70000000,0.00000000,0
0.00040220,-134.88733570,359,92.50000000,122.00000000,789.70000000,10.20000000,21.10000000,39,2.20000000,0.00000000,1
0.00054190,-134.88698000,360,92.50000000,122.00000000,789.70000000,10.20000000,18.40000000,42,2.20000000,0.00000000,1
0.00035670,-134.88702090,361,92.50000000,122.00000000,789.70000000,10.20000000,17.30000000,45,4.00000000,0.00000000,1
0.00029150,-134.88683640,362,88.20000000,55.20000000,732.30000000,11.60000000,15.20000000,64,3.10000000,0.00000000,1
0.00021890,-134.88717130,363,91.90000000,111.70000000,770.30000000,6.50000000,15.90000000,53,2.20000000,0.00000000,1
0.00054860,-134.88699070,364,91.90000000,111.70000000,770.30000000,6.50000000,21.10000000,35,2.70000000,0.00000000,1
0.00053200,-134.88682880,365,91.90000000,111.70000000,770.30000000,6.50000000,19.60000000,45,3.10000000,0.00000000,1
0.00038760,-134.88710060,366,91.10000000,132.30000000,812.10000000,12.50000000,15.90000000,38,5.40000000,0.00000000,1
0.00054250,-134.88715690,367,91.10000000,132.30000000,812.10000000,12.50000000,16.40000000,27,3.60000000,0.00000000,0
0.00047250,-134.88689150,368,91.20000000,94.30000000,744.40000000,8.40000000,16.80000000,47,4.90000000,0.00000000,1
0.00052840,-134.88711400,369,91.00000000,276.30000000,825.10000000,7.10000000,13.80000000,77,7.60000000,0.00000000,0
0.00040010,-134.88680880,370,91.00000000,276.30000000,825.10000000,7.10000000,13.80000000,77,7.60000000,0.00000000,1
0.00040330,-134.88707140,371,91.90000000,133.60000000,520.50000000,8.00000000,14.20000000,58,4.00000000,0.00000000,0
0.00042070,-134.88713160,372,92.00000000,203.20000000,664.50000000,8.10000000,10.40000000,75,0.90000000,0.00000000,0
0.00034380,-134.88705550,373,94.80000000,222.40000000,698.60000000,13.90000000,20.30000000,42,2.70000000,0.00000000,0
0.00050540,-134.88689840,374,90.30000000,290.00000000,855.30000000,7.40000000,10.30000000,78,4.00000000,0.00000000,1
0.00047110,-134.88684260,375,91.20000000,94.30000000,744.40000000,8.40000000,15.40000000,57,4.90000000,0.00000000,1
0.00050280,-134.88667040,376,92.10000000,207.00000000,672.60000000,8.20000000,21.10000000,54,2.20000000,0.00000000,0
0.00024470,-134.88723070,377,93.70000000,231.10000000,715.10000000,8.40000000,21.90000000,42,2.20000000,0.00000000,1
0.00052030,-134.88696560,378,90.90000000,18.90000000,30.60000000,8.00000000,8.70000000,51,5.80000000,0.00000000,0
0.00041580,-134.88714870,379,18.70000000,1.10000000,171.40000000,0.00000000,5.20000000,100,0.90000000,0.00000000,0
0.00039540,-134.88689550,380,93.70000000,101.30000000,458.80000000,11.90000000,19.30000000,39,7.20000000,0.00000000,1
0.00055820,-134.88676610,381,90.70000000,194.10000000,643.00000000,6.80000000,16.20000000,63,2.70000000,0.00000000,1
0.00052360,-134.88671650,382,95.20000000,217.70000000,690.00000000,18.00000000,28.20000000,29,1.80000000,0.00000000,1
0.00050970,-134.88665100,383,91.60000000,248.40000000,753.80000000,6.30000000,20.50000000,58,2.70000000,0.00000000,1
0.00044420,-134.88673870,384,91.60000000,273.80000000,819.10000000,7.70000000,21.30000000,44,4.50000000,0.00000000,1
0.00034150,-134.88731390,385,91.60000000,181.30000000,613.00000000,7.60000000,20.90000000,50,2.20000000,0.00000000,1
0.00044380,-134.88707230,386,90.50000000,96.70000000,750.50000000,11.40000000,20.60000000,55,5.40000000,0.00000000,1
0.00043030,-134.88707950,387,90.90000000,18.90000000,30.60000000,8.00000000,11.60000000,48,5.40000000,0.00000000,0
0.00027660,-134.88685660,388,94.80000000,227.00000000,706.70000000,12.00000000,23.30000000,34,3.10000000,0.00000000,1
0.00037110,-134.88675030,389,94.80000000,227.00000000,706.70000000,12.00000000,23.30000000,34,3.10000000,0.00000000,0
0.00043630,-134.88687130,390,84.70000000,9.50000000,58.30000000,4.10000000,7.50000000,71,6.30000000,0.00000000,1
0.00048270,-134.88664180,391,91.10000000,91.30000000,738.10000000,7.20000000,20.70000000,46,2.70000000,0.00000000,1
0.00019220,-134.88733300,392,91.00000000,276.30000000,825.10000000,7.10000000,21.90000000,43,4.00000000,0.00000000,1
0.00028980,-134.88729500,393,93.40000000,15.00000000,25.60000000,11.40000000,15.20000000,19,7.60000000,0.00000000,0
0.00053150,-134.88689330,394,84.10000000,4.60000000,46.70000000,2.20000000,5.30000000,68,1.80000000,0.00000000,0
0.00049460,-134.88706300,395,85.00000000,9.00000000,56.90000000,3.50000000,10.10000000,62,1.80000000,0.00000000,1
0.00017490,-134.88703580,396,90.50000000,96.70000000,750.50000000,11.40000000,20.40000000,55,4.90000000,0.00000000,1
0.00057020,-134.88698080,397,91.60000000,181.30000000,613.00000000,7.60000000,24.30000000,33,3.60000000,0.00000000,1
0.00012800,-134.88729820,398,93.70000000,231.10000000,715.10000000,8.40000000,25.90000000,32,3.10000000,0.00000000,0
0.00051470,-134.88654570,399,93.30000000,49.50000000,297.70000000,14.00000000,28.00000000,34,4.50000000,0.00000000,0
0.00052000,-134.88665140,400,93.30000000,49.50000000,297.70000000,14.00000000,28.00000000,34,4.50000000,0.00000000,1
0.00035020,-134.88712880,401,91.10000000,88.20000000,731.70000000,8.30000000,22.80000000,46,4.00000000,0.00000000,1
0.00071980,-134.88671790,402,94.80000000,227.00000000,706.70000000,12.00000000,25.00000000,36,4.00000000,0.00000000,0
0.00056240,-134.88677120,403,90.70000000,194.10000000,643.00000000,6.80000000,21.30000000,41,3.60000000,0.00000000,0
0.00043200,-134.88726020,404,87.90000000,84.80000000,725.10000000,3.70000000,21.80000000,34,2.20000000,0.00000000,1
0.00017250,-134.88730670,405,94.60000000,212.10000000,680.90000000,9.50000000,27.90000000,27,2.20000000,0.00000000,0
0.00049370,-134.88691140,406,87.10000000,291.30000000,860.60000000,4.00000000,17.00000000,67,4.90000000,0.00000000,1
0.00038600,-134.88699810,407,84.70000000,8.20000000,55.00000000,2.90000000,14.20000000,46,4.00000000,0.00000000,0
0.00032450,-134.88699610,408,90.30000000,290.00000000,855.30000000,7.40000000,19.90000000,44,3.10000000,0.00000000,1
0.00042810,-134.88730860,409,92.30000000,96.20000000,450.20000000,12.10000000,23.40000000,31,5.40000000,0.00000000,0
0.00034960,-134.88699980,410,84.10000000,7.30000000,52.80000000,2.70000000,14.70000000,42,2.70000000,0.00000000,0
0.00031810,-134.88684100,411,84.60000000,3.20000000,43.60000000,3.30000000,8.20000000,53,9.40000000,0.00000000,1
0.00028020,-134.88669960,412,92.30000000,92.10000000,442.10000000,9.80000000,22.80000000,27,4.50000000,0.00000000,1
0.00047640,-134.88678240,413,93.70000000,231.10000000,715.10000000,8.40000000,26.40000000,33,3.60000000,0.00000000,0
0.00035490,-134.88690930,414,93.60000000,235.10000000,723.10000000,10.10000000,24.10000000,50,4.00000000,0.00000000,0
0.00045110,-134.88665650,415,94.80000000,222.40000000,698.60000000,13.90000000,27.50000000,27,4.90000000,0.00000000,1
0.00018410,-134.88692760,416,92.70000000,164.10000000,575.80000000,8.90000000,26.30000000,39,3.10000000,0.00000000,1
0.00041470,-134.88689420,417,93.40000000,17.30000000,28.30000000,9.90000000,13.80000000,24,5.80000000,0.00000000,0
0.00041090,-134.88729020,418,92.00000000,203.20000000,664.50000000,8.10000000,24.90000000,42,5.40000000,0.00000000,1
0.00048520,-134.88729870,419,91.60000000,181.30000000,613.00000000,7.60000000,24.80000000,36,4.00000000,0.00000000,1
0.00071720,-134.88674420,420,91.70000000,191.40000000,635.90000000,7.80000000,26.20000000,36,4.50000000,0.00000000,1
0.00043940,-134.88731420,421,95.20000000,217.70000000,690.00000000,18.00000000,30.80000000,19,4.50000000,0.00000000,0
0.00046910,-134.88678100,422,88.90000000,263.10000000,795.90000000,5.20000000,29.30000000,27,3.60000000,0.00000000,1
0.00018620,-134.88740030,423,91.20000000,94.30000000,744.40000000,8.40000000,22.30000000,48,4.00000000,0.00000000,1
0.00047920,-134.88674560,424,93.70000000,231.10000000,715.10000000,8.40000000,26.90000000,31,3.60000000,0.00000000,1
0.00020900,-134.88724580,425,91.60000000,248.40000000,753.80000000,6.30000000,20.40000000,56,2.20000000,0.00000000,0
0.00056040,-134.88670620,426,91.60000000,248.40000000,753.80000000,6.30000000,20.40000000,56,2.20000000,0.00000000,0
0.00045840,-134.88728820,427,92.10000000,207.00000000,672.60000000,8.20000000,27.90000000,33,2.20000000,0.00000000,1
0.00018420,-134.88735490,428,94.80000000,222.40000000,698.60000000,13.90000000,26.20000000,34,5.80000000,0.00000000,0
0.00033400,-134.88725430,429,91.60000000,181.30000000,613.00000000,7.60000000,24.60000000,44,4.00000000,0.00000000,1
0.00031740,-134.88690970,430,89.70000000,287.20000000,849.30000000,6.80000000,19.40000000,45,3.60000000,0.00000000,0
0.00020660,-134.88736420,431,92.10000000,178.00000000,605.30000000,9.60000000,23.30000000,40,4.00000000,0.00000000,1
0.00055000,-134.88682110,432,94.80000000,222.40000000,698.60000000,13.90000000,23.90000000,38,6.70000000,0.00000000,0
0.00034720,-134.88732710,433,93.60000000,235.10000000,723.10000000,10.10000000,20.90000000,66,4.90000000,0.00000000,1
0.00035810,-134.88744870,434,90.60000000,269.80000000,811.20000000,5.50000000,22.20000000,45,3.60000000,0.00000000,0
0.00043830,-134.88716210,435,90.80000000,84.70000000,376.60000000,5.60000000,23.80000000,51,1.80000000,0.00000000,0
0.00055240,-134.88680570,436,92.10000000,207.00000000,672.60000000,8.20000000,26.80000000,35,1.30000000,0.00000000,1
0.00052880,-134.88672660,437,89.40000000,253.60000000,768.40000000,9.70000000,14.20000000,73,2.70000000,0.00000000,0
0.00053610,-134.88730320,438,93.70000000,231.10000000,715.10000000,8.40000000,23.60000000,53,4.00000000,0.00000000,1
0.00021860,-134.88729360,439,91.10000000,91.30000000,738.10000000,7.20000000,19.10000000,46,2.20000000,0.00000000,1
0.00037150,-134.88706990,440,90.30000000,290.00000000,855.30000000,7.40000000,16.20000000,58,3.60000000,0.00000000,0
0.00045250,-134.88671340,441,92.10000000,207.00000000,672.60000000,8.20000000,25.50000000,29,1.80000000,0.00000000,1
0.00044260,-134.88685640,442,87.90000000,24.90000000,41.60000000,3.70000000,10.90000000,64,3.10000000,0.00000000,1
0.00021020,-134.88736300,443,90.70000000,80.90000000,368.30000000,16.80000000,14.80000000,78,8.00000000,0.00000000,0
0.00044940,-134.88735940,444,90.30000000,290.00000000,855.30000000,7.40000000,16.20000000,58,3.60000000,0.00000000,1
0.00036980,-134.88703650,445,94.00000000,47.90000000,100.70000000,10.70000000,17.30000000,80,4.50000000,0.00000000,0
0.00047680,-134.88694720,446,92.00000000,203.20000000,664.50000000,8.10000000,19.10000000,70,2.20000000,0.00000000,0
0.00039750,-134.88707050,447,93.40000000,17.30000000,28.30000000,9.90000000,8.90000000,35,8.00000000,0.00000000,0
0.00028290,-134.88678760,448,89.70000000,284.90000000,844.00000000,10.10000000,10.50000000,77,4.00000000,0.00000000,0
0.00041450,-134.88672850,449,91.60000000,181.30000000,613.00000000,7.60000000,19.30000000,61,4.90000000,0.00000000,0
0.00039320,-134.88713930,450,95.20000000,217.70000000,690.00000000,18.00000000,23.40000000,49,5.40000000,0.00000000,1
0.00037020,-134.88739710,451,90.50000000,196.80000000,649.90000000,16.30000000,11.80000000,88,4.90000000,0.00000000,1
0.00044390,-134.88679710,452,91.50000000,238.20000000,730.60000000,7.50000000,17.70000000,65,4.00000000,0.00000000,0
0.00035970,-134.88711230,453,89.40000000,266.20000000,803.30000000,5.60000000,17.40000000,54,3.10000000,0.00000000,0
0.00036440,-134.88720560,454,91.60000000,248.40000000,753.80000000,6.30000000,16.80000000,56,3.10000000,0.00000000,0
